# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.28952601552009582520 -0.00426278216764330864 1.00046634674072265625 -1.20134460926055908203 -0.12725399434566497803 0.29230862855911254883 -1.20049941539764404297 -0.12786726653575897217 0.00019274308579042554
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.59999990463256835938 116.00000000000000000000 0.33750489354133605957 -0.02135680615901947021 1.00046169757843017578 -1.16717875003814697266 -0.09901473671197891235 0.29256626963615417480 -1.20145094394683837891 -0.12771168351173400879 -0.03223615512251853943
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.62500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.62500000000000000000 116.00000000000000000000 0.35050311684608459473 -0.02060200460255146027 1.00046312808990478516 -1.17521214485168457031 -0.10414396226406097412 0.29255193471908569336 -1.20138800144195556641 -0.12770470976829528809 -0.03298026695847511292
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.65000009536743164062 116.00000000000000000000 0.36068761348724365234 -0.01980070210993289948 1.00046384334564208984 -1.18452680110931396484 -0.11044822633266448975 0.29253455996513366699 -1.20132362842559814453 -0.12769608199596405029 -0.03369301185011863708
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.67500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.67500019073486328125 116.00000000000000000000 0.36758443713188171387 -0.01898699998855590820 1.00046420097351074219 -1.19468867778778076172 -0.11764395982027053833 0.29252278804779052734 -1.20126366615295410156 -0.12768907845020294189 -0.03439282998442649841
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.69999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.69999980926513671875 116.00000000000000000000 0.37082669138908386230 -0.01812858879566192627 1.00046443939208984375 -1.20516312122344970703 -0.12536573410034179688 0.29250833392143249512 -1.20119500160217285156 -0.12768228352069854736 -0.03505956754088401794
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.72499990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.72499990463256835938 116.00000000000000000000 0.37025591731071472168 -0.01723258569836616516 1.00046515464782714844 -1.21542990207672119141 -0.13324706256389617920 0.29249012470245361328 -1.20112967491149902344 -0.12767495214939117432 -0.03568519651889801025
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.75000000000000000000 116.00000000000000000000 0.36588984727859497070 -0.01630712859332561493 1.00046491622924804688 -1.22498166561126708984 -0.14091201126575469971 0.29246968030929565430 -1.20106625556945800781 -0.12766824662685394287 -0.03626610711216926575
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.77500009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.77500009536743164062 116.00000000000000000000 0.35789513587951660156 -0.01535481214523315430 1.00046455860137939453 -1.23337268829345703125 -0.14801569283008575439 0.29245430231094360352 -1.20099067687988281250 -0.12766177952289581299 -0.03684010356664657593
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.80000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.80000019073486328125 116.00000000000000000000 0.34665179252624511719 -0.01437341328710317612 1.00046312808990478516 -1.24016380310058593750 -0.15418797731399536133 0.29243579506874084473 -1.20091128349304199219 -0.12765623629093170166 -0.03736764937639236450
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.82499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.82499980926513671875 116.00000000000000000000 0.33268702030181884766 -0.01337098795920610428 1.00046408176422119141 -1.24503278732299804688 -0.15912647545337677002 0.29241678118705749512 -1.20084047317504882812 -0.12764848768711090088 -0.03784916922450065613
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.84999990463256835938 116.00000000000000000000 0.31660917401313781738 -0.01232581119984388351 1.00046277046203613281 -1.24773669242858886719 -0.16258990764617919922 0.29239988327026367188 -1.20076394081115722656 -0.12764446437358856201 -0.03830863535404205322
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.87500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.87500000000000000000 116.00000000000000000000 0.29929354786872863770 -0.01129317563027143478 1.00046277046203613281 -1.24813556671142578125 -0.16437460482120513916 0.29237857460975646973 -1.20069062709808349609 -0.12763509154319763184 -0.03870421275496482849
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.90000009536743164062 116.00000000000000000000 0.28148004412651062012 -0.01021924242377281189 1.00046312808990478516 -1.24621546268463134766 -0.16438868641853332520 0.29235935211181640625 -1.20061433315277099609 -0.12762860953807830811 -0.03907198458909988403
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.92500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.92500019073486328125 116.00000000000000000000 0.26410719752311706543 -0.00913307443261146545 1.00046312808990478516 -1.24206531047821044922 -0.16260862350463867188 0.29234009981155395508 -1.20052719116210937500 -0.12762068212032318115 -0.03939630836248397827
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.94999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.94999980926513671875 116.00000000000000000000 0.24799804389476776123 -0.00801097322255373001 1.00046503543853759766 -1.23588204383850097656 -0.15909449756145477295 0.29231789708137512207 -1.20045101642608642578 -0.12761636078357696533 -0.03967082872986793518
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.97499990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.97499990463256835938 116.00000000000000000000 0.23406726121902465820 -0.00690494803711771965 1.00046229362487792969 -1.22800958156585693359 -0.15403130650520324707 0.29230114817619323730 -1.20037341117858886719 -0.12760750949382781982 -0.03991419449448585510
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.00000000000000000000 116.00000000000000000000 0.22294321656227111816 -0.00576880760490894318 1.00046277046203613281 -1.21881127357482910156 -0.14763291180133819580 0.29228112101554870605 -1.20029687881469726562 -0.12760260701179504395 -0.04010157287120819092
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.02500009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.02500009536743164062 116.00000000000000000000 0.21524165570735931396 -0.00462624570354819298 1.00046336650848388672 -1.20876002311706542969 -0.14023108780384063721 0.29226115345954895020 -1.20021855831146240234 -0.12759658694267272949 -0.04024639353156089783
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.05000019073486328125 116.00000000000000000000 0.21134880185127258301 -0.00347125576809048653 1.00046050548553466797 -1.19832861423492431641 -0.13216875493526458740 0.29223480820655822754 -1.20013439655303955078 -0.12758965790271759033 -0.04032630845904350281
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.07499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.07499980926513671875 116.00000000000000000000 0.21148280799388885498 -0.00231732428073883057 1.00046348571777343750 -1.18811058998107910156 -0.12390243262052536011 0.29222071170806884766 -1.20005345344543457031 -0.12758259475231170654 -0.04038696363568305969
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
