# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.53811800479888916016 -0.00225165765732526779 0.99985003471374511719 -2.21552586555480957031 0.05160224437713623047 0.53806531429290771484 -2.20503997802734375000 0.05065478757023811340 -0.00061939150327816606
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.84999990463256835938 41.15999984741210937500 0.54316008090972900391 0.00428742496296763420 1.00045144557952880859 -2.26641488075256347656 -0.18916711211204528809 0.55169415473937988281 -2.26555728912353515625 -0.18468895554542541504 0.00117103848606348038
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.90000009536743164062 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.90000009536743164062 41.15999984741210937500 0.54343158006668090820 0.00402430770918726921 1.00045144557952880859 -2.26422643661499023438 -0.18581731617450714111 0.55168288946151733398 -2.26555705070495605469 -0.18468746542930603027 0.00111417484004050493
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.94999980926513671875 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.94999980926513671875 41.15999984741210937500 0.54553520679473876953 0.00375614874064922333 1.00045216083526611328 -2.26262712478637695312 -0.18297317624092102051 0.55167371034622192383 -2.26549029350280761719 -0.18468406796455383301 0.00105274654924869537
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.00000000000000000000 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.00000000000000000000 41.15999984741210937500 0.54880744218826293945 0.00350051908753812313 1.00045204162597656250 -2.26190137863159179688 -0.18124912679195404053 0.55167204141616821289 -2.26550674438476562500 -0.18468055129051208496 0.00096251658396795392
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.05000019073486328125 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.05000019073486328125 41.15999984741210937500 0.55235791206359863281 0.00326462299562990665 1.00045514106750488281 -2.26211690902709960938 -0.18097499012947082520 0.55166363716125488281 -2.26544547080993652344 -0.18467655777931213379 0.00091194245032966137
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.10000038146972656250 41.15999984741210937500 0.55529481172561645508 0.00304466835223138332 1.00045430660247802734 -2.26308608055114746094 -0.18213394284248352051 0.55165940523147583008 -2.26540207862854003906 -0.18467338383197784424 0.00083445053314790130
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.14999961853027343750 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.14999961853027343750 41.15999984741210937500 0.55694526433944702148 0.00279519939795136452 1.00045537948608398438 -2.26448798179626464844 -0.18437281250953674316 0.55165380239486694336 -2.26543450355529785156 -0.18467336893081665039 0.00077027874067425728
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.19999980926513671875 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.19999980926513671875 41.15999984741210937500 0.55703383684158325195 0.00264944136142730713 1.00045490264892578125 -2.26590895652770996094 -0.18711587786674499512 0.55164957046508789062 -2.26541161537170410156 -0.18466921150684356689 0.00069944484857842326
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.25000000000000000000 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.25000000000000000000 41.15999984741210937500 0.55573606491088867188 0.00240164250135421753 1.00045418739318847656 -2.26697444915771484375 -0.18967641890048980713 0.55164033174514770508 -2.26537656784057617188 -0.18466676771640777588 0.00059697119286283851
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.30000019073486328125 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.30000019073486328125 41.15999984741210937500 0.55358582735061645508 0.00220444006845355034 1.00045490264892578125 -2.26746535301208496094 -0.19147516787052154541 0.55164176225662231445 -2.26531362533569335938 -0.18466398119926452637 0.00048556789988651872
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.35000038146972656250 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.35000038146972656250 41.15999984741210937500 0.55127298831939697266 0.00202537397854030132 1.00045049190521240234 -2.26732873916625976562 -0.19214007258415222168 0.55163735151290893555 -2.26536726951599121094 -0.18466524779796600342 0.00039772526361048222
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.39999961853027343750 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.39999961853027343750 41.15999984741210937500 0.54943144321441650391 0.00186955777462571859 1.00044953823089599609 -2.26669049263000488281 -0.19159485399723052979 0.55162870883941650391 -2.26536273956298828125 -0.18466208875179290771 0.00026658945716917515
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.44999980926513671875 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.44999980926513671875 41.15999984741210937500 0.54847210645675659180 0.00170837529003620148 1.00045108795166015625 -2.26579070091247558594 -0.19004943966865539551 0.55162620544433593750 -2.26535391807556152344 -0.18465737998485565186 0.00015769858146086335
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.50000000000000000000 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.50000000000000000000 41.15999984741210937500 0.54852235317230224609 0.00159776746295392513 1.00045180320739746094 -2.26489901542663574219 -0.18793180584907531738 0.55162715911865234375 -2.26530432701110839844 -0.18465432524681091309 0.00003967952943639830
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.55000019073486328125 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.55000019073486328125 41.15999984741210937500 0.54943430423736572266 0.00146811862941831350 1.00045347213745117188 -2.26425409317016601562 -0.18577079474925994873 0.55161297321319580078 -2.26524257659912109375 -0.18465074896812438965 -0.00007913375884527341
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.60000038146972656250 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.60000038146972656250 41.15999984741210937500 0.55087047815322875977 0.00134541105944663286 1.00045490264892578125 -2.26398992538452148438 -0.18407890200614929199 0.55160868167877197266 -2.26522374153137207031 -0.18464812636375427246 -0.00023872124438639730
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.64999961853027343750 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.64999961853027343750 41.15999984741210937500 0.55238276720046997070 0.00127182202413678169 1.00045514106750488281 -2.26414489746093750000 -0.18323701620101928711 0.55160439014434814453 -2.26523542404174804688 -0.18464396893978118896 -0.00028796415426768363
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.69999980926513671875 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.69999980926513671875 41.15999984741210937500 0.55353593826293945312 0.00121303135529160500 1.00045180320739746094 -2.26462316513061523438 -0.18339668214321136475 0.55160152912139892578 -2.26523876190185546875 -0.18464019894599914551 -0.00043550485861487687
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.75000000000000000000 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.75000000000000000000 41.15999984741210937500 0.55399650335311889648 0.00116512191016227007 1.00045156478881835938 -2.26525712013244628906 -0.18446369469165802002 0.55158609151840209961 -2.26522946357727050781 -0.18463250994682312012 -0.00052340130787342787
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.80000019073486328125 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.80000019073486328125 41.15999984741210937500 0.55364006757736206055 0.00108031183481216431 1.00045382976531982422 -2.26584649085998535156 -0.18612128496170043945 0.55158936977386474609 -2.26513242721557617188 -0.18462967872619628906 -0.00058834807714447379
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.85000038146972656250 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.85000038146972656250 41.15999984741210937500 0.55259007215499877930 0.00096024823142215610 1.00045263767242431641 -2.26619076728820800781 -0.18792636692523956299 0.55157774686813354492 -2.26518177986145019531 -0.18462434411048889160 -0.00068877718877047300
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.89999961853027343750 mu=41.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
