# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.52895438671112060547 -0.02472518943250179291 1.00045418739318847656 -2.25400066375732421875 -0.23802317678928375244 0.54214966297149658203 -2.22668290138244628906 -0.24047785997390747070 -0.00042663124622777104
8.19999980926513671875 0.10000000149011611938 5.62500000000000000000 116.00000000000000000000 0.59618937969207763672 0.02403549849987030029 1.00045454502105712891 -2.24272894859313964844 -0.24704916775226593018 0.54252219200134277344 -2.22792482376098632812 -0.24198134243488311768 -0.01334968861192464828
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.65000009536743164062 116.00000000000000000000 0.59165996313095092773 0.02407607436180114746 1.00045537948608398438 -2.25019478797912597656 -0.25244915485382080078 0.54252648353576660156 -2.22792458534240722656 -0.24197988212108612061 -0.01265228725969791412
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.67500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.67500019073486328125 116.00000000000000000000 0.58473509550094604492 0.02406849525868892670 1.00045537948608398438 -2.25628662109375000000 -0.25712332129478454590 0.54251897335052490234 -2.22792196273803710938 -0.24197849631309509277 -0.01195273734629154205
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.69999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.69999980926513671875 116.00000000000000000000 0.57581692934036254883 0.02406436204910278320 1.00045394897460937500 -2.26075196266174316406 -0.26085889339447021484 0.54252368211746215820 -2.22792196273803710938 -0.24197909235954284668 -0.01124532241374254227
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.72499990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.72499990463256835938 116.00000000000000000000 0.56543570756912231445 0.02401233837008476257 1.00045537948608398438 -2.26340627670288085938 -0.26347365975379943848 0.54252099990844726562 -2.22791695594787597656 -0.24197974801063537598 -0.01054523233324289322
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.75000000000000000000 116.00000000000000000000 0.55416685342788696289 0.02392083592712879181 1.00045561790466308594 -2.26417660713195800781 -0.26486587524414062500 0.54251945018768310547 -2.22790956497192382812 -0.24198065698146820068 -0.00986856687813997269
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.77500009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.77500009536743164062 116.00000000000000000000 0.54258793592453002930 0.02382342331111431122 1.00045573711395263672 -2.26309084892272949219 -0.26499569416046142578 0.54252433776855468750 -2.22794532775878906250 -0.24198214709758758545 -0.00917742867022752762
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.80000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.80000019073486328125 116.00000000000000000000 0.53133040666580200195 0.02369632013142108917 1.00045478343963623047 -2.26026988029479980469 -0.26388478279113769531 0.54252326488494873047 -2.22795820236206054688 -0.24198189377784729004 -0.00851362477988004684
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.82499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.82499980926513671875 116.00000000000000000000 0.52096211910247802734 0.02355306409299373627 1.00045490264892578125 -2.25592541694641113281 -0.26162216067314147949 0.54252487421035766602 -2.22791528701782226562 -0.24198128283023834229 -0.00787844229489564896
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.84999990463256835938 116.00000000000000000000 0.51195830106735229492 0.02339143306016921997 1.00045561790466308594 -2.25032734870910644531 -0.25834253430366516113 0.54252624511718750000 -2.22796797752380371094 -0.24198205769062042236 -0.00722367875277996063
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.87500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.87500000000000000000 116.00000000000000000000 0.50474071502685546875 0.02319103293120861053 1.00045514106750488281 -2.24379706382751464844 -0.25422799587249755859 0.54252564907073974609 -2.22798252105712890625 -0.24198265373706817627 -0.00655672093853354454
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.90000009536743164062 116.00000000000000000000 0.49964329600334167480 0.02297343313694000244 1.00045561790466308594 -2.23671460151672363281 -0.24951398372650146484 0.54252666234970092773 -2.22795557975769042969 -0.24198310077190399170 -0.00592443905770778656
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.92500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.92500019073486328125 116.00000000000000000000 0.49685472249984741211 0.02275134995579719543 1.00045609474182128906 -2.22947311401367187500 -0.24445173144340515137 0.54253238439559936523 -2.22799658775329589844 -0.24198181927204132080 -0.00531624350696802139
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.94999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.94999980926513671875 116.00000000000000000000 0.49644890427589416504 0.02253043279051780701 1.00045573711395263672 -2.22243547439575195312 -0.23930361866950988770 0.54253661632537841797 -2.22802352905273437500 -0.24198162555694580078 -0.00472224550321698189
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.97499990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.97499990463256835938 116.00000000000000000000 0.49838504195213317871 0.02226417511701583862 1.00045502185821533203 -2.21593141555786132812 -0.23431953787803649902 0.54254102706909179688 -2.22802329063415527344 -0.24197992682456970215 -0.00413245474919676781
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.00000000000000000000 116.00000000000000000000 0.50250738859176635742 0.02199792861938476562 1.00045645236968994141 -2.21028900146484375000 -0.22976090013980865479 0.54254662990570068359 -2.22804856300354003906 -0.24197947978973388672 -0.00355384126305580139
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.02500009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.02500009536743164062 116.00000000000000000000 0.50856339931488037109 0.02168674394488334656 1.00045585632324218750 -2.20576739311218261719 -0.22584284842014312744 0.54255396127700805664 -2.22806715965270996094 -0.24197742342948913574 -0.00299982144497334957
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.05000019073486328125 116.00000000000000000000 0.51618248224258422852 0.02137727104127407074 1.00045537948608398438 -2.20256233215332031250 -0.22276267409324645996 0.54256069660186767578 -2.22809457778930664062 -0.24197551608085632324 -0.00245745270512998104
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.07499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.07499980926513671875 116.00000000000000000000 0.52492278814315795898 0.02106385678052902222 1.00045609474182128906 -2.20078730583190917969 -0.22066307067871093750 0.54256975650787353516 -2.22812128067016601562 -0.24197472631931304932 -0.00191556394565850496
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.09999990463256835938 116.00000000000000000000 0.53431296348571777344 0.02072085626423358917 1.00045526027679443359 -2.20047283172607421875 -0.21963016688823699951 0.54257518053054809570 -2.22814178466796875000 -0.24197278916835784912 -0.00141725875437259674
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.12500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.12500000000000000000 116.00000000000000000000 0.54381632804870605469 0.02037411555647850037 1.00045645236968994141 -2.20159029960632324219 -0.21970336139202117920 0.54258298873901367188 -2.22817492485046386719 -0.24197214841842651367 -0.00091795233311131597
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
