# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.01384041737765073776 0.01071299798786640167 1.00003099441528320312 -0.01163213141262531281 0.94546496868133544922 -0.00000533245065525989 0.00001788181543815881 0.94545215368270874023 -0.00405163457617163658
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 9.50000000000000000000 4.00000000000000000000 0.01779227331280708313 0.00159005820751190186 1.00001406669616699219 0.00402019964531064034 0.81996905803680419922 -0.00000461688023278839 -0.00003026940066774841 0.81997472047805786133 0.01138359960168600082
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=9.60000038146972656250 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 9.60000038146972656250 4.00000000000000000000 0.02163199707865715027 0.00155139446724206209 1.00001931190490722656 -0.00292512052692472935 0.81995630264282226562 -0.00000890227147465339 -0.00002884405876102392 0.81997728347778320312 0.01124156732112169266
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=9.69999980926513671875 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 9.69999980926513671875 4.00000000000000000000 0.00566203892230987549 0.00150574662256985903 1.00002002716064453125 -0.00701016234233975410 0.82000231742858886719 0.00000279189453067374 -0.00003571981869754381 0.81997787952423095703 0.01111725531518459320
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=9.80000019073486328125 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 9.80000019073486328125 4.00000000000000000000 -0.01494227163493633270 0.00147383916191756725 1.00001513957977294922 -0.00466914707794785500 0.81998050212860107422 -0.00000515861211169977 -0.00003109262615907937 0.81997805833816528320 0.01098690554499626160
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=9.89999961853027343750 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 9.89999961853027343750 4.00000000000000000000 -0.02163191139698028564 0.00143538112752139568 1.00002062320709228516 0.00174506823532283306 0.81995779275894165039 0.00001094985782401636 -0.00003102643313468434 0.81997990608215332031 0.01084415707737207413
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.00000000000000000000 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.00000000000000000000 4.00000000000000000000 -0.00859222281724214554 0.00140063941944390535 1.00001871585845947266 0.00630917958915233612 0.81999844312667846680 -0.00000228069029617473 -0.00003010084037669003 0.81998217105865478516 0.01073309592902660370
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.10000038146972656250 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.10000038146972656250 4.00000000000000000000 0.01195678394287824631 0.00136926653794944286 1.00001835823059082031 0.00499118492007255554 0.81999349594116210938 0.00000026893454219135 -0.00002789255086099729 0.81998187303543090820 0.01061335019767284393
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.19999980926513671875 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.19999980926513671875 4.00000000000000000000 0.02115778997540473938 0.00133550667669624090 1.00001907348632812500 -0.00076340191299095750 0.81996309757232666016 0.00000663284026813926 -0.00002944192419818137 0.81998276710510253906 0.01050193794071674347
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.30000019073486328125 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.30000019073486328125 4.00000000000000000000 0.01095913443714380264 0.00130073283798992634 1.00001978874206542969 -0.00560012925416231155 0.81999468803405761719 0.00000271488579528523 -0.00003154187288600951 0.81998491287231445312 0.01037985365837812424
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.39999961853027343750 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.39999961853027343750 4.00000000000000000000 -0.00892505049705505371 0.00127595011144876480 1.00001990795135498047 -0.00523233925923705101 0.82000184059143066406 -0.00000265497988038987 -0.00003064017437282018 0.81998449563980102539 0.01026427280157804489
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.50000000000000000000 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.50000000000000000000 4.00000000000000000000 -0.02029903605580329895 0.00124525674618780613 1.00001943111419677734 -0.00021440300042741001 0.81996661424636840820 0.00000359654495696304 -0.00003006615770573262 0.81998622417449951172 0.01014793012291193008
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.60000038146972656250 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.60000038146972656250 4.00000000000000000000 -0.01295874826610088348 0.00121209304779767990 1.00001358985900878906 0.00477711204439401627 0.81998658180236816406 -0.00001303728822676931 -0.00002616190067783464 0.81998735666275024414 0.01005246862769126892
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.69999980926513671875 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.69999980926513671875 4.00000000000000000000 0.00590240210294723511 0.00119355157949030399 1.00001347064971923828 0.00524914823472499847 0.82000172138214111328 -0.00000275548563877237 -0.00002960146957775578 0.81998717784881591797 0.00993871688842773438
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.80000019073486328125 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.80000019073486328125 4.00000000000000000000 0.01910563185811042786 0.00117399962618947029 1.00002014636993408203 0.00097482278943061829 0.81997156143188476562 0.00001199904636450810 -0.00002864883754227776 0.81998795270919799805 0.00984895601868629456
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=10.89999961853027343750 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 10.89999961853027343750 4.00000000000000000000 0.01469621993601322174 0.00114722829312086105 1.00001883506774902344 -0.00401974841952323914 0.81998831033706665039 -0.00000783673021942377 -0.00002770483843050897 0.81998944282531738281 0.00972934905439615250
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.00000000000000000000 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 11.00000000000000000000 4.00000000000000000000 -0.00297761708498001099 0.00112106837332248688 1.00001394748687744141 -0.00529503077268600464 0.82000625133514404297 -0.00000207306925403827 -0.00002953795956273098 0.81998944282531738281 0.00963429827243089676
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.10000038146972656250 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 11.10000038146972656250 4.00000000000000000000 -0.01756790280342102051 0.00110127823427319527 1.00001931190490722656 -0.00171148579102009535 0.81997936964035034180 -0.00000688399723003386 -0.00002996500006702263 0.81998986005783081055 0.00954174902290105820
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.19999980926513671875 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 11.19999980926513671875 4.00000000000000000000 -0.01587512902915477753 0.00107399409171193838 1.00001382827758789062 0.00318841496482491493 0.81997931003570556641 -0.00000783860468800412 -0.00002851595490938053 0.81999194622039794922 0.00944763701409101486
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.30000019073486328125 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 11.30000019073486328125 4.00000000000000000000 0.00019797628920059651 0.00105605286080390215 1.00001859664916992188 0.00507066398859024048 0.82001036405563354492 -0.00000169975169228564 -0.00002829902405210305 0.81999075412750244141 0.00934872590005397797
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.39999961853027343750 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 11.39999961853027343750 4.00000000000000000000 0.01576164923608303070 0.00103692628908902407 1.00001394748687744141 0.00224247644655406475 0.81998181343078613281 -0.00000059256427675791 -0.00002978827797051053 0.81999200582504272461 0.00925881322473287582
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.50000000000000000000 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 11.50000000000000000000 4.00000000000000000000 0.01674279943108558655 0.00101774046197533607 1.00002002716064453125 -0.00245499517768621445 0.81998240947723388672 -0.00000737825985197560 -0.00002911024603236001 0.81999355554580688477 0.00916370470076799393
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=11.60000038146972656250 mu=4.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
